unit_id,sensor 2,sensor 3,sensor 4,sensor 7,sensor 8,sensor 9,sensor 11,sensor 12,sensor 13,sensor 14,sensor 15,sensor 17,sensor 20,sensor 21,HI
1,-0.4977551238747542,-1.2752777427625168,-0.1045341721703893,0.6178584877419795,-0.3909083003926287,-0.4769595080855147,-0.9820950372919646,1.070035714153026,-0.7101867407916793,-0.6013517794603448,-0.1535337401204149,0.0814186122254766,0.3161618568138917,1.055898083195018,1.0
1,-1.1584668212328624,-0.9543669527618296,-1.2284242045937883,1.5676744718232014,-1.0534185590559262,-0.8880547148329762,-1.574318395819601,0.1838954003642567,-0.8749884086352238,-0.6805467449511471,-0.7740587525987246,-1.4977777183470795,0.8588311508643003,0.6251611257616126,1.0
1,-0.2285762842102882,0.6006637271796413,-1.314326627454161,1.0998546587683458,-1.0534185590559262,-0.1778445313295892,-0.5872794649402303,1.295914617667756,-0.8749884086352238,-0.7247291993829208,-1.221103654061635,-0.7081795530608014,1.6728350919399613,0.7457674738429776,1.0
1,-0.0328098553636061,-1.253487503935286,-0.8561803721987641,0.4052131181715759,-1.3846736883875748,-1.5554268237759952,-1.1795028234678318,1.5565441217231837,-0.8749884086352238,-0.8289331013445227,-0.8808157439928348,-1.4977777183470795,0.7909974891080113,-0.0215186263317796,1.0
1,-1.109525214021192,0.3352189996482441,-1.739543620613074,0.1783913906298228,-0.5565358650546871,-1.130052258841653,-0.9327430907480064,0.3750237033382895,-0.5453850729406406,-1.2774266953872662,-2.041798025403931,-0.7081795530608014,1.3336667831584197,1.081167984697802,1.0
1,-2.112828161861272,0.3867232005125464,-0.9291974316300906,0.0366278109161667,-0.5565358650546871,-0.7362425909517786,-2.215893700891161,0.3750237033382895,-0.3805834050970962,-0.9698167767965752,-0.1802229879689424,0.0814186122254766,0.6553301655954332,1.802508809412978,1.0
1,-0.7179923563275497,-1.4931801310345545,-0.9034267047719658,1.3833818181954969,-0.5565358650546871,-0.8933155310070541,-1.623670342363559,-0.3026130072059008,-1.2045917443298069,-0.0361498152206374,-7.056499136677723e-05,-0.7081795530608014,0.587496503839096,1.9093315748564643,1.0
1,-1.2563500356564816,-1.1643456178239815,-0.9735803501079489,1.3550291022527978,0.1059743936086103,-0.9113526150325226,-1.4756145027316498,0.3923990036086381,-1.0397900764862624,-0.5638383747541833,-1.3412052693799792,-1.4977777183470795,1.401500444914757,0.6148234387831936,1.0
1,1.2152011285353828,-1.4060191757257214,-0.8762242708662018,-0.1760175586542368,0.6028570876023174,-1.102996632803382,-0.4885755718522792,0.4792755049605789,-0.050980069402513,-1.0765215724052342,-0.6272678894317936,0.0814186122254766,0.519662842082807,-0.4223911547164961,1.0
1,-0.5466967310864247,0.7254623677354767,-1.1153193478275865,1.2983236703674,0.1059743936086103,-1.0616616485782304,-0.192463892588496,0.166520100093908,-1.3693934121808455,-0.5488330128716884,-1.2544652138722796,0.0814186122254766,2.2155043859903696,0.8054963319403964,1.0
1,-0.3509303022397426,-1.0831274549226078,-0.6901023546686734,0.1075096007729142,0.437229522940259,-0.6971622422299985,-0.8833911442040485,1.6086700225342294,-0.050980069402513,-1.121537658052643,-0.4704685583216869,-1.4977777183470795,0.9266648126206376,0.4310423369449503,1.0
1,-1.0850544104153568,-0.2590602410937261,-0.3507877843701655,0.5328003399138825,-0.5565358650546871,-0.9136072505357574,-1.1795028234678318,-0.1462353047725653,-0.2157817372460574,-0.408782968635347,-1.3478775813421555,-0.7081795530608014,0.7909974891080113,1.6371058177585185,1.0
1,0.0161317518483425,-0.8573013434406392,-1.0022144910614172,0.3343313283146673,-0.3909083003926287,-0.4942450469432383,-1.7717261819954682,0.5487767060419736,-0.7101867407916793,-0.3120817476149167,0.6738329431840573,-0.7081795530608014,-0.2943410989928058,0.2231399654904096,1.0
1,0.1140149662716835,0.3471045844630727,-1.5505582903202346,0.9013856471692916,-0.5565358650546871,-0.8978248020135238,-1.327558663099741,0.3228978025272435,-0.2157817372460574,-0.6905503195395275,-1.0409512310840592,-0.7081795530608014,0.2483281950576027,0.9904260656651668,1.0
1,-1.9170617330145896,-0.3422593347976163,-0.9449462091545128,0.8730329312264316,-0.7221634297242774,-0.5641387475420143,-0.3898716787643632,0.5487767060419736,-0.8749884086352238,-0.9906575571888956,-0.0634575286315974,-1.4977777183470795,-0.362174760749143,0.389691589031315,1.0
